label,review,repeat
0,"外卖等了一个半小时，催了三次都说快到了，结果送来时菜都凉了，客服也不解决。","非常抱歉，让您等了这么久还没得到好的处理，这是我们的服务失职。我们会优化出餐和配送流程，提高客服响应效率。请您联系我们，我们会给您满意的处理方案，再次道歉！"
1,"美团外卖这个商家的出餐速度太快了，下单后 10 分钟就出餐了，骑手也给力，很快就送到了，热乎的超好吃。","谢谢您的肯定！快速出餐加高效配送才能让您尽快吃到美食，我们会继续保持这个速度，期待您再次点单，不用久等就能享用美味！"
0,"点的奶茶外卖，拿到手发现封口没封好，洒了半杯，吸管也断了一根。","非常抱歉，奶茶封口和吸管出现问题，这是我们打包的失误。我们会加强对饮品包装的检查，确保封口严实、餐具完好。请您联系我们，我们会为您重新做一杯，非常抱歉！"
1,"外卖的分类包装做得很好，汤和菜分开装，饭也单独放，一点没洒，看着就舒服，味道也好。","感谢您的好评！分类包装是为了避免串味和洒漏，能让您吃得舒心我们很开心。我们会继续做好包装细节，期待您再次下单！"
0,"骑手送餐时把我的外卖放在楼下花坛上，没告诉我，我找了半天，餐都凉了。","实在不好意思，骑手没及时告知您放餐位置，让您费心寻找还耽误了口感，这是我们的服务不到位。我们会要求骑手放餐后及时联系并说明位置。请您联系我们，我们会给您补偿，非常抱歉！"
1,"点的炸鸡外卖，送来时还是脆脆的，一点没软，包装上还有透气孔，太懂了，味道绝了。","谢谢您的喜欢！保持炸鸡的酥脆是关键，透气孔能防止变软，能得到您的认可我们很开心。期待您再次点我们家的炸鸡，每次都能吃到酥脆口感！"
0,"外卖里的菜有股怪味，像是放了好几天的，跟商家反馈说正常，太不负责任了。","非常抱歉，餐品有怪味还没得到重视，这是我们的严重问题。我们会加强食材新鲜度的把控，严肃处理此类反馈。请您联系我们，我们会给您退款并补偿，再次向您道歉！"
1,"美团外卖上这家店的菜品分量太足了，外卖盒都快装不下了，味道也很好，性价比超高。","感谢您的认可！外卖也要保证分量，让您吃得饱又划算，能让您觉得值我们很欣慰。期待您再次下单，继续给您满满的惊喜！"
0,"点的饺子外卖，皮都粘在一起了，根本分不开，馅也凉了，难吃死了。","不好意思，饺子打包没做好防粘处理，还凉了影响口感，这是我们的失误。我们会在打包时多加干面粉，并用保温袋保存。您可以联系我们，我们会为您重新送一份，非常抱歉！"
1,"外卖小哥特别有礼貌，送餐时还说了句祝您用餐愉快，餐品也保护得很好，心情都变好了。","感谢您的好评！骑手的礼貌服务能给您带来好心情我们很开心，我们会继续培训骑手注重服务细节，期待您再次点单，收获更多快乐！"
0,"外卖订单上写的送一份小咸菜，结果没送，联系商家说下次补，这不是忽悠人吗。","实在抱歉，没送小咸菜还没及时处理，让您觉得被忽悠了，这是我们的失信。我们会加强打包检查，少送物品会立即补送。请您联系我们，我们会马上给您补送并道歉，非常抱歉！"
1,"外卖的保温做得太好了，冬天点的汤，送到家打开还冒着热气，喝着太暖和了，味道也正宗。","谢谢您的肯定！冬天做好外卖保温更重要，能让您喝到热汤暖身我们很开心。期待您冬天常点我们家的汤，给您持续的温暖！"
0,"点的披萨外卖，送来时芝士都硬了，饼底也软塌塌的，跟凉透了的剩披萨一样。","非常抱歉，披萨外卖没做好保温，影响了口感，这是我们的问题。我们会用更好的保温盒，让披萨保持刚出炉的状态。请您联系我们，我们会给您重新配送或退款，再次道歉！"
1,"在美团上点这家的外卖，每次都送优惠券，餐品味道好，价格也实惠，已经是常客了。","感谢您的一直支持！优惠券是我们的一点回馈，能让您吃得实惠又满意我们很开心。我们会继续推出优惠活动，期待您这个常客常来！"
0,"外卖里的米饭是夹生的，联系客服说正常现象，这怎么可能正常，太气人了。","非常抱歉，米饭夹生还没得到合理处理，让您生气了，这是我们的失职。我们会加强对米饭烹饪的管理，确保熟透。请您联系我们，我们会给您重新送一份米饭并补偿，非常抱歉！"
1,"外卖包装上印了商家的小漫画，特别可爱，餐品味道也不错，吃着都觉得有趣。","谢谢您的喜欢！包装上的小漫画是想给您带来一点乐趣，能让您吃得开心我们很欣慰。我们会继续在包装上花心思，期待您再次下单发现更多小惊喜！"
0,"骑手把我的外卖和别人的弄混了，我收到的不是我点的，等换回来时都快两个小时了。","实在不好意思，骑手送混外卖让您等了这么久，这是我们的严重失误。我们会加强骑手对订单的核对，避免此类情况。请您联系我们，我们会给您补偿，非常抱歉！"
1,"点的轻食外卖，食材新鲜，搭配合理，酱料也是分开装的，想放多少放多少，太贴心了。","感谢您的好评！轻食就是要新鲜健康，酱料分开装能让您按喜好调整，能得到您的认可我们很开心。期待您常点，助力您的健康饮食！"
0,"外卖的餐盒是破的，菜汁漏了一袋子，打开一看菜都少了一半，太坑了。","非常抱歉，餐盒破损导致菜汁漏出和菜品减少，这是我们包装的问题。我们会更换质量更好的餐盒，加强检查。请您联系我们，我们会给您重新配送或退款，给您带来不便了！"
1,"美团外卖这个商家的客服超给力，我备注错了地址，联系客服很快就改过来了，餐也准时送到。","谢谢您的认可！及时解决您的地址问题是我们应该做的，能让您准时收到餐品我们很开心。我们会继续提高客服效率，期待您再次下单！"
0,"点的面条外卖，送来时全坨成一团了，加了汤也拌不开，根本没法吃。","不好意思，面条坨了是我们打包时的失误，没做好防坨处理。我们会在打包时多放汤或用油拌匀，避免这种情况。您可以联系我们，我们会为您重新送一份，非常抱歉！"
1,"外卖里的肉给得超多，比堂食看着还多，味道也一模一样，太良心了，必须回购。","感谢您的肯定！外卖也要保证足量的肉，让您吃得满足，能让您觉得良心我们很欣慰。期待您的回购，继续给您满满的肉量！"
0,"外卖等了一个小时，结果告诉我餐品做不了了，让我取消订单，早干嘛去了。","非常抱歉，餐品做不了没及时告知您，让您白等了，这是我们的工作失误。我们会优化库存和出餐管理，及时更新信息。请您联系我们，我们会给您相应补偿，非常抱歉！"
1,"外卖小哥送餐时看到我手里提着东西，主动帮我把门打开，太贴心了，餐品也好吃。","谢谢您的好评！骑手的小小善举能帮到您我们很开心，我们会鼓励骑手多关注这些细节。期待您再次点单，体验更多暖心服务！"
0,"点的果切外卖，里面有好几块水果是烂的，还发黑了，看着就恶心。","非常抱歉，果切里有烂水果是我们筛选的失职。我们会加强对水果的挑选和检查，确保新鲜完好。请您联系我们，我们会给您退款并补偿，再次向您道歉！"
1,"外卖的餐具包太齐全了，有筷子、勺子、湿巾，还有牙线，太周到了，餐品味道也不错。","感谢您的喜爱！齐全的餐具能让您用餐更方便，这是我们的小用心，能得到您的认可我们很开心。期待您再次下单，感受我们的周到服务！"
0,"骑手送餐迟到了四十分钟，解释说是路上堵车，连句道歉都没有，态度特别拽。","实在不好意思，骑手迟到还态度不好，这是我们的服务问题。我们会加强对骑手的时间管理和服务培训，要求迟到时主动道歉。请您联系我们，我们会给您补偿并处理骑手，非常抱歉！"
1,"在美团上点这家的夜宵外卖，凌晨一点下单，很快就送到了，热乎的吃着太满足了，救了我的胃。","谢谢您的支持！能在深夜给您送去热乎的夜宵我们很开心，解决您的饥饿问题是我们的荣幸。期待您下次想吃夜宵时还选择我们，随时为您送上温暖！"
0,"点的汉堡外卖里少了一片肉饼，变成了面包夹生菜，跟商家说还不相信。","非常抱歉，汉堡少了肉饼还让您受了委屈，这是我们打包的严重失误。我们会加强对餐品的检查，确保配料齐全。请您联系我们，我们会给您重新做一个并补偿，再次道歉！"
1,"外卖的包装是可降解的，很环保，商家太有责任感了，餐品味道也很好，必须支持。","感谢您的支持！环保包装是我们的坚持，能让您吃得满意又支持环保我们很开心。我们会继续坚持环保理念，期待您再次光临！"
0,"外卖送过来时发现被人动过，包装的胶带都开了，不知道是不是被偷吃了，不敢吃。","非常抱歉，外卖包装被破坏让您不安了，这是我们的配送管理问题。我们会要求骑手保护好餐品包装，确保完好。请您联系我们，我们会为您重新配送并调查情况，给您一个交代，非常抱歉！"
1,"点的外卖和图片一模一样，没有偷工减料，分量足，味道也好，太诚信了。","谢谢您的肯定！诚信经营是我们的原则，保证餐品和图片一致是基本要求，能得到您的认可我们很开心。期待您再次下单，继续给您诚信的体验！"
0,"点的奶茶外卖，要求去冰，结果里面全是冰块，喝了一口就冰得头疼。","不好意思，奶茶没按您的要求去冰，这是我们制作的失误，让您不舒服了。我们会加强对饮品制作的培训，严格按要求调整。您可以联系我们，我们会为您重新做一杯，非常抱歉！"
1,"外卖小哥送餐特别小心，生怕把餐品弄洒，送到时还特意嘱咐我小心烫，太负责任了，餐也好吃。","感谢您的好评！骑手的负责任是我们服务的保障，能让您感受到我们的用心我们很开心。期待您再次点单，体验我们的优质服务！"
0,"外卖的订单信息上写着送一份甜品，结果没送，联系商家说活动结束了，也不提前说。","实在抱歉，没送甜品还没提前告知活动结束，让您失望了，这是我们的失误。我们会及时更新活动信息，避免误导顾客。请您联系我们，我们会给您相应补偿，非常抱歉！"
1,"这家的外卖太适合上班族了，出餐快，配送快，分量够，味道好，中午点一份刚好，效率超高。","谢谢您的认可！能为上班族提供高效又美味的午餐我们很开心，节省您的时间是我们的目标。期待您工作日常点，让您的午餐既快捷又满足！"
0,"点的炒饭外卖里有一颗石子，差点硌掉牙，太危险了，再也不敢点了。","非常抱歉，炒饭里有石子给您带来了危险，这是我们食材清洗和制作的严重失职。我们会加强对食材的清洗和检查，杜绝此类情况。请您联系我们，我们会承担责任并给您满意处理，郑重道歉！"
1,"外卖里还放了一张意见卡，让我提建议，感觉商家很重视顾客的想法，餐品味道也值得肯定。","感谢您的肯定！重视顾客的意见才能让我们进步，意见卡就是想听到您的声音，能得到您的认可我们很开心。期待您下次提更多宝贵建议，我们会努力改进，期待您再次光临！"
0,"点的外卖里发现一只蟑螂，太恶心了，这食品安全问题也太严重了，必须投诉！","非常抱歉让您遇到如此严重的食品安全问题，这是我们的重大失职，我们深感愧疚。我们会立即对厨房进行全面消杀，彻查卫生隐患，杜绝此类事件。请您务必联系我们，我们会承担全部责任并给予合理赔偿，郑重向您道歉！"
1,"在美团上点的退烧药，商家包装得很严实，还附带了用药说明，送得也快，太贴心了，解了燃眉之急。","感谢您的认可！特殊时期能为您及时送上药品是我们的责任，附带用药说明也是为了您的用药安全。我们会继续保持，期待在您需要时能再次为您提供帮助！"
0,"备注了对虾过敏，结果外卖里还是放了虾，吃了之后立马不舒服，太不把顾客的健康当回事了。","实在抱歉，没有重视您的过敏备注，给您的健康带来了风险，这是我们的严重失误。我们会加强对备注信息的审核，严格排查过敏食材。请您务必联系我们，我们会承担相应责任并给您满意处理，再次道歉！"
1,"商家回复特别及时，我下单后想改一下地址，联系商家很快就处理好了，餐品也准时送到，味道不错。","谢谢您的肯定！及时处理您的需求是我们应该做的，能让您满意我们很开心。我们会继续提高响应效率，期待您再次下单！"
0,"点的凉拌菜有股馊味，明显是变质了，吃了一口就吐了，这也太不讲究了。","非常抱歉，凉拌菜变质是我们食材管理的严重问题。我们会加强对食材新鲜度的把控，杜绝使用变质食材。请您联系我们，我们会给您退款并补偿，再次向您道歉！"
1,"备注要的儿童退烧药，商家还特意打电话确认了孩子的年龄和体重，推荐了合适的剂量，太负责任了，必须赞！","感谢您的好评！儿童用药安全至关重要，确认信息是为了确保用药准确。我们会继续保持这份责任，期待在您需要时能再次为您服务！"
0,"外卖的餐盒上有油污，看着就不干净，打开后发现菜里还有根头发，太影响食欲了。","不好意思，餐盒不洁和菜里有头发是我们的卫生问题，让您没了食欲。我们会加强对餐盒的清洁和菜品的检查，确保卫生。请您联系我们，我们会给您重新配送或退款，非常抱歉！"
1,"反馈餐品有点咸，商家不仅道歉了，还说下次下单给我备注少放盐，态度特别好，餐品也好吃。","谢谢您的理解！您的反馈对我们很重要，我们会认真改进，下次一定按您的要求制作。期待您再次下单，给您更好的体验！"
0,"在美团上买的面包，包装上的生产日期被篡改过，模糊不清，不敢给孩子吃。","非常抱歉，面包生产日期有问题让您担忧了，这是我们的严重失职。我们会加强对商品信息的管理，确保生产日期清晰准确。请您联系我们，我们会给您退款并补偿，再次道歉！"
1,"备注了希望药品用冰袋冷藏，收到时冰袋还没化，药品保存得很好，商家太细心了。","感谢您的认可！特殊药品的保存很重要，我们会格外注意。能让您满意我们很开心，期待您再次选购！"
0,"点的外卖里有玻璃碎片，幸好没吃到嘴里，太危险了，这食品安全怎么做的？","实在抱歉，餐品里有玻璃碎片给您带来了极大危险，这是我们的严重失误。我们会加强对食材处理和餐品制作的检查，杜绝此类情况。请您联系我们，我们会承担责任并给您满意处理，郑重道歉！"
1,"商家回复特别诚恳，之前点的餐有点问题，反馈后马上就给我退款了，还送了优惠券，很有诚意。","谢谢您的肯定！及时解决您的问题是我们的责任，优惠券是我们的一点心意。期待您再次下单，给我们一个弥补的机会！"
0,"买的感冒药快过期了，还有一个月就到期了，商家也不提醒，太不地道了。","非常抱歉，给您发了临期药品且未提醒，这是我们的疏忽。我们会加强对药品保质期的检查，及时清理临期商品。请您联系我们，我们会为您更换新日期的药品，非常抱歉！"
1,"备注了多放一双筷子，商家不仅多放了，还额外给了一包湿巾，特别贴心，餐品味道也不错。","感谢您的喜爱！满足您的小需求是我们应该做的，能让您感受到贴心我们很开心。期待您再次下单，继续为您提供好服务！"
0,"外卖的汤里有只苍蝇，看着就反胃，再也不会在这家点了，太不卫生了。","非常抱歉，汤里有苍蝇是我们卫生管理的重大失职。我们会彻底清洁厨房，加强检查，杜绝此类问题。请您联系我们，我们会给您满意处理，再次道歉！"
1,"在美团上点的处方药，商家严格核对了我的处方信息，确保无误后才发货，让人放心，送得也快。","谢谢您的信任！核对处方信息是为了您的用药安全，这是我们的责任。能让您放心我们很开心，期待您再次光临！"
0,"点的炒饭里有只虫子，黑色的，吓得我赶紧扔了，这饭怎么敢吃啊。","实在不好意思，炒饭里有虫子是我们的严重问题，让您受到了惊吓。我们会加强对食材的清洗和制作环境的管理，确保卫生。请您联系我们，我们会给您退款并补偿，非常抱歉！"
1,"反馈外卖送错了，商家马上就道歉了，还很快重新给我送了一份，态度特别好，必须好评！","感谢您的好评！送错餐是我们的失误，能及时弥补让您满意我们很开心。期待您再次下单，给您更好的体验！"
0,"买的眼药水包装破损了，里面的液体都漏了一些，不敢用了。","非常抱歉，眼药水包装破损让您无法使用，这是我们包装和运输的问题。我们会加强对药品包装的保护，确保完好。请您联系我们，我们会为您更换新的眼药水，非常抱歉！"
1,"备注了不要香菜和葱花，商家做得特别到位，一点都没放，味道也很好，太懂我了。","谢谢您的肯定！严格按您的备注制作是我们的基本要求，能让您满意我们很开心。期待您再次下单，继续满足您的口味需求！"
0,"外卖的鸡腿有股怪味，像是没烤熟又放了很久，吃了一口就吐了，太恶心了。","非常抱歉，鸡腿出现怪味是我们食材新鲜度和制作的问题。我们会加强对肉类食材的管理，确保烤熟且新鲜。请您联系我们，我们会给您退款并补偿，再次向您道歉！"
1,"商家回复很专业，我问了关于药品用法的问题，都给我详细解答了，特别耐心，必须赞！","感谢您的认可！为您解答用药问题是我们的服务内容之一，能帮到您我们很开心。期待您再次选购，我们会继续提供专业服务！"
0,"点的沙拉里有变质的生菜，都发黄发黏了，这也太不注重食品安全了。","实在抱歉，沙拉里有变质生菜是我们筛选的失职。我们会加强对蔬菜的挑选和检查，确保新鲜。请您联系我们，我们会给您重新做一份或退款，非常抱歉！"
1,"备注了希望外卖晚半小时送，商家准时做到了，餐品还是热乎的，太给力了，味道也超赞。","谢谢您的好评！按您的时间要求送餐是我们的努力方向，能让您吃到热乎的餐品我们很开心。期待您再次下单，继续为您提供贴心服务！"
0,"买的创可贴包装被打开过，里面的创可贴都有点脏了，怎么敢用啊。","非常抱歉，创可贴包装被打开让您无法安心使用，这是我们的管理问题。我们会加强对商品的检查，确保包装完好。请您联系我们，我们会为您更换新的创可贴，非常抱歉！"
1,"之前点的餐有问题，商家不仅积极处理了，还打电话来道歉，态度特别好，让人感觉很舒服，会继续支持。","感谢您的支持！能得到您的谅解我们很荣幸，我们会吸取教训，不断改进。期待您再次光临，给您更好的体验！"
0,"外卖的米饭里有沙子，硌得牙疼，这米饭是怎么处理的，太不讲究了。","非常抱歉，米饭里有沙子是我们清洗的严重失误，给您带来了不适。我们会加强对米饭的清洗和检查，杜绝此类情况。请您联系我们，我们会给您重新送一份米饭并补偿，再次道歉！"
1,"在美团上点的胃药，下单后不到 20 分钟就送到了，吃了之后舒服多了，太及时了，感谢商家！","谢谢您的感谢！能在您不舒服时及时送上药品我们很开心，解决您的不适是我们的荣幸。期待您身体健康，如需帮助随时下单！"
0,"点的炸鸡外面都炸焦了，里面还是生的，这怎么吃啊，太不注重食品安全了。","实在不好意思，炸鸡没熟透是我们的严重失误，存在食品安全隐患。我们会加强对炸鸡制作的检查，确保熟透。请您联系我们，我们会给您重新做一份或退款，非常抱歉！"
1,"备注了给宝宝吃的餐品要清淡无盐，商家做得特别好，味道也很适合宝宝，太贴心了，会常点。","感谢您的喜爱！为宝宝准备合适的餐品是我们的用心，能得到您的认可我们很开心。期待您和宝宝再次下单，给宝宝提供健康美味的餐品！"
0,"买的碘伏消毒液过期了，看日期已经过了半年，商家太不负责任了。","非常抱歉，给您发了过期的碘伏，这是我们严重的失职，对您的健康不负责。我们会立即全面检查药品保质期，清理过期商品。请您联系我们，我们会给您退款并补偿，郑重向您道歉！"
1,"反馈餐品有点凉，商家马上就回复说下次会用更好的保温措施，还送了小礼品，很有诚意，会继续点。","谢谢您的谅解！您的反馈是我们进步的动力，我们会说到做到，改进保温措施。期待您再次下单，体验我们的改进！"
0,"外卖的包子馅里有根头发，缠绕在肉馅里，太恶心了，再也不会点了。","非常抱歉，包子馅里有头发是我们卫生管理的失职。我们会加强员工操作规范和厨房卫生检查，坚决杜绝此类问题。请您联系我们，我们会给您满意的处理方案，再次向您道歉！"
1,"在美团上点的止痛药，商家还送了一杯温水，太暖心了，细节做得太到位了，必须好评！","感谢您的好评！一点小细节能让您感受到温暖我们很开心，这是我们应该做的。期待您再次选购，我们会继续保持这份贴心！"
0,"点的麻辣烫里有只蟑螂，吓得我把整碗都扔了，这店的卫生也太差了，必须曝光。","非常抱歉让您遇到如此可怕的情况，这是我们卫生管理的重大失误，我们深感愧疚。我们会立即停业整顿，全面消杀，彻底排查卫生问题。请您务必联系我们，我们会承担全部责任并给您满意处理，郑重道歉！"
1,"备注了需要发票，商家随外卖一起送过来了，发票信息也很准确，太方便了，餐品味道也不错。","谢谢您的肯定！及时为您提供准确的发票是我们的服务内容，能让您方便我们很开心。期待您再次下单，继续为您提供便捷服务！"
0,"买的口罩包装破损了，里面的口罩都暴露在外面，感觉不卫生，不敢用。","非常抱歉，口罩包装破损让您担心卫生问题，这是我们的包装问题。我们会加强对商品包装的检查，确保完好。请您联系我们，我们会为您更换新的口罩，非常抱歉！"
1,"商家回复很及时，我问了餐品的食材来源，都详细告诉我了，让人吃得放心，味道也很好。","感谢您的认可！公开食材来源是为了让您吃得放心，能得到您的信任我们很开心。期待您再次光临，继续为您提供放心的餐品！"
0,"外卖的粥里有只小飞虫，漂浮在上面，太恶心了，这粥怎么敢喝啊。","实在不好意思，粥里有飞虫是我们的卫生问题，让您倒了胃口。我们会加强对粥品制作过程的检查，确保卫生。请您联系我们，我们会给您重新做一份或退款，非常抱歉！"
1,"在美团上点的退烧药，商家还特意提醒了用药禁忌，太负责任了，送得也快，太感谢了。","谢谢您的感谢！提醒用药禁忌是为了您的安全，这是我们的责任。能帮到您我们很开心，期待您早日康复！"
0,"点的披萨里发现一根金属丝，差点吃到嘴里，太危险了，这食品安全怎么做的。","非常抱歉，披萨里有金属丝给您带来了极大危险，这是我们的严重失误。我们会加强对食材处理和制作过程的检查，杜绝此类情况。请您联系我们，我们会承担责任并给您满意处理，郑重道歉！"
1,"备注了多放一份酱料，商家不仅多放了，还额外送了一份小零食，太贴心了，餐品味道也超赞。","感谢您的喜爱！满足您的小要求并给您一点小惊喜是我们的用心，能让您满意我们很开心。期待您再次下单，继续给您惊喜！"
0,"买的止咳糖浆瓶身有污渍，像是被人用过的，看着就不舒服，不敢喝。","非常抱歉，止咳糖浆瓶身不洁让您不适，这是我们的管理问题。我们会加强对药品的清洁和检查，确保卫生。请您联系我们，我们会为您更换新的止咳糖浆，非常抱歉！"
1,"反馈外卖骑手态度不好，商家马上就道歉了，还说会加强培训，处理得很到位，会继续支持。","谢谢您的支持！骑手态度不好是我们的管理问题，我们会说到做到，加强培训。期待您再次下单，给您更好的服务体验！"
0,"外卖的面条里有一只蟑螂，太吓人了，这店也太不注重卫生了，必须投诉到底。","非常抱歉让您遇到如此严重的卫生问题，这是我们的重大失职，我们深感自责。我们会立即全面检查并整改，严肃处理相关人员。请您务必联系我们，我们会承担全部责任并给予合理赔偿，郑重向您道歉！"
1,"在美团上点的抗过敏药，商家包装得很隐蔽，保护了隐私，太贴心了，送得也快，感谢！","感谢您的认可！保护顾客隐私是我们的重要原则，能让您满意我们很开心。期待您再次选购，我们会继续保护您的隐私！"
0,"点的汉堡里的生菜有农药味，洗得一点都不干净，吃着很担心健康问题。","实在抱歉，生菜有农药味是我们清洗和采购的问题，让您担心健康了。我们会加强对蔬菜的清洗和检测，确保安全。请您联系我们，我们会给您重新做一个汉堡并补偿，非常抱歉！"
1,"备注了餐品要分开打包，商家做得特别好，一点都没串味，味道也很棒，太用心了。","谢谢您的肯定！分开打包是为了保证餐品的口感和味道，能得到您的认可我们很开心。期待您再次下单，继续为您提供用心的服务！"
0,"买的酒精消毒液是假冒伪劣产品，包装粗糙，味道也不对，太坑人了。","非常抱歉，给您发了假冒伪劣的酒精消毒液，这是我们严重的失职，欺骗了您。我们会立即停止销售并排查所有商品，确保正品。请您联系我们，我们会给您退款并加倍补偿，郑重道歉！"
1,"商家回复很专业，我反馈餐品有点辣，他们说会根据我的口味调整，下次点果然不那么辣了，太靠谱了，会常来。","感谢您的认可！根据您的反馈调整口味是我们的进步，能让您满意我们很开心。期待您再次光临，给您更合口味的餐品！"
0,"点的酸菜鱼外卖里有根鱼刺特别粗，差点卡喉咙，太危险了，商家处理食材太不仔细。","非常抱歉，鱼刺问题给您带来了危险，这是我们处理食材的疏忽。我们会加强对鱼类食材的挑刺处理，确保安全。请您联系我们，我们会给您相应补偿，再次道歉！"
1,"备注了需要常温保存的药膏，商家特意用无冰袋包装，还附了保存小贴士，太细心了，必须赞！","感谢您的认可！药品保存很关键，按您的要求包装是应该的，能让您满意我们很开心。期待您再次选购，我们会继续用心服务！"
0,"外卖的包子皮上有霉点，明显是放久了，太不新鲜了，这怎么敢吃啊。","非常抱歉，包子有霉点是我们食材管理的严重问题。我们会加强对包子制作和储存的管理，确保新鲜。请您联系我们，我们会给您退款并补偿，再次向您道歉！"
1,"反馈餐品里有小石子，商家不仅道歉，还说会更换筛米设备，态度很诚恳，会再给次机会。","谢谢您的谅解！您的反馈让我们知道了问题所在，我们会说到做到改进设备。期待您再次下单，见证我们的改变！"
0,"买的儿童感冒药，包装上没有中文说明，看不懂用法用量，太不负责了。","实在抱歉，药品没有中文说明给您带来了困扰，这是我们的疏忽。我们会确保所有药品附带中文说明，方便顾客使用。请您联系我们，我们会给您详细说明并补偿，非常抱歉！"
1,"备注了米饭要软一点，商家做得刚刚好，老人吃着很合适，味道也不错，太贴心了。","感谢您的好评！按老人的需求调整米饭硬度是我们的用心，能让老人吃得舒服我们很开心。期待您再次下单，继续为您提供贴心服务！"
0,"外卖的汤里有块塑料片，看着就膈应，这食品安全也太没保障了。","非常抱歉，汤里有塑料片是我们的严重失误，影响了您的用餐。我们会加强对厨房用具的检查，杜绝此类情况。请您联系我们，我们会给您重新做一份并补偿，郑重道歉！"
1,"商家回复特别快，我问了凌晨能不能送降压药，马上就回复可以，还准时送到了，太靠谱了。","谢谢您的肯定！能在凌晨为您送上急需的药品是我们的责任，能帮到您我们很开心。期待您有需要时再次下单！"
0,"点的炒青菜里有农药残留的味道，洗得一点不干净，吃着很担心。","实在不好意思，青菜清洗不到位让您担心了，这是我们的问题。我们会加强对蔬菜的清洗和检测，确保安全。请您联系我们，我们会给您重新做一份或退款，非常抱歉！"
1,"备注了不要放味精，商家严格做到了，餐品味道很清淡健康，适合我，会常点。","感谢您的喜爱！按您的要求不放味精是基本要求，能符合您的口味我们很开心。期待您再次下单，继续为您提供健康餐品！"
0,"买的消毒液瓶身有漏液，收到时瓶子都湿了，包装太不靠谱了。","非常抱歉，消毒液漏液是我们包装的问题。我们会更换更密封的包装，加强检查。请您联系我们，我们会为您更换新的消毒液，非常抱歉！"
1,"外卖里的炸鸡块大小均匀，炸得金黄酥脆，和图片一模一样，商家很诚信，味道也好。","感谢您的认可！诚信经营是我们的原则，保证餐品和图片一致是应该的。期待您再次下单，继续给您满意的体验！"
0,"点的粥里有根塑料绳，太恶心了，这制作环境也太不卫生了吧。","非常抱歉，粥里有塑料绳是我们的严重卫生问题。我们会彻底清洁厨房，加强制作过程的检查。请您联系我们，我们会给您退款并补偿，再次道歉！"
1,"反馈骑手送药时摔了一下，商家马上说会检查药品是否完好，还主动补送了一份，太负责了。","谢谢您的理解！骑手送药途中出意外我们有责任，确保您收到完好药品是应该的。期待您再次光临，我们会继续做好服务！"
1,"这家店的盖浇饭性价比高，分量还足，会回购","感谢认可我们的性价比和分量，会继续保持，期待回购"
1,"汉堡味道不错，价格便宜，下次还来","感谢喜欢！您觉得价格实惠是我们的荣幸，欢迎常来"
1,"麻辣烫量大实惠，菜品种类多，吃得很饱","感谢好评！量大实惠是我们的追求，会丰富菜品"
1,"炸鸡外酥里嫩，性价比高，配送也快","感谢认可性价比和口味，会严控品质，加快配送"
1,"奶茶甜度刚好，价格便宜，料给得足","感谢喜欢！价格亲民还实惠是我们的目标，会保持用料"
1,"pizza味道很棒，分量足，一家人吃刚好","感谢好评！分量足让大家吃饱是我们的心愿，欢迎再来"
1,"这家店的面味道好，性价比高，已经回购三次了","感谢多次回购！您认可性价比是我们的动力，会努力"
1,"寿司拼盘价格便宜，新鲜度高，会回购","感谢好评！保证新鲜且价格实惠，期待您再次下单"
1,"粥品熬得很糯，量大实惠，早上吃很舒服","感谢喜欢！量大实惠的热粥能暖到您就好，欢迎常点"
1,"盖浇饭味道正宗，分量足，价格也合理","感谢认可！分量和价格我们会把控好，让您吃得值"
1,"这家麻辣烫太赞了，性价比高，会一直回购","感谢您的肯定和支持！性价比我们会坚守，等着您"
1,"炸鸡块外脆里嫩，价格便宜，孩子很喜欢","感谢好评！孩子爱吃是我们的荣幸，会保持实惠价格"
1,"汉堡胚很松软，量大实惠，一个就饱了","感谢认可！量大让您吃饱是我们的初衷，欢迎常来"
1,"奶茶价格便宜，珍珠Q弹，性价比高","感谢喜欢！性价比和口感我们都看重，会继续努力"
1,"盖浇饭荤素搭配合理，性价比高，推荐","感谢推荐！会保持高性价比和合理搭配，不辜负认可"
0,"送餐太慢了，等了一个多小时，饭都凉了","非常抱歉让您久等还吃了凉饭，会优化配送和保温"
0,"包装差得很，汤都洒出来了，影响食欲","对不起！是我们包装没做好，会改用密封更好的餐盒"
0,"送错单了，我点的牛肉面变成了炸酱面","非常抱歉送错餐了！会加强核对，下次一定注意"
0,"客服态度差，问问题半天不回，解决不了","对不起让您受委屈了！会培训客服，提高响应速度"
0,"食物全凉了，吃着像剩的，一点味道没有","非常抱歉！是我们保温不到位，会改用保温箱"
0,"包装简陋，菜都压烂了，看着就没胃口","对不起！包装问题我们会改进，会保护好菜品"
0,"送餐慢就算了，还少送了一份小吃，客服也不管","非常抱歉！少送和配送慢我们会整改，加强管理"
0,"汤洒了一地，包装太差了，再也不会点了","对不起！包装问题我们会彻底改进，希望再给机会"
0,"送错单耽误了时间，客服态度还特别差","非常抱歉！送错和客服问题我们会培训整改"
1,"菜品味道很好，性价比高，但配送有点慢","感谢认可味道和性价比，会优化配送速度，抱歉久等"
0,"包装很精致，但食物太咸了，根本没法吃","感谢认可包装，太咸是我们的错，会调整口味"
